YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201402,82869,504046,3,.71,"SSW","PRAIRIE HALL",39.7407,-88.7858,3944442,8847148
201402,82869,504046,4,6.96,"SSW","PRAIRIE HALL",39.6525,-88.8128,3939150,8848768
201402,82869,504046,5,3.49,"SW","NIANTIC",39.8156,-89.2182,3948936,8913092
201402,82869,504046,6,5.17,"NNW","NIANTIC",39.9157,-89.2168,3954942,8913008
201403,83416,503636,1,0,"N","VENUS",32.43,-97.12,3225800,977200
201403,83416,503641,1,0,"N","BLUE RIDGE",33.3,-96.4,3318000,9624000
201403,83416,504116,1,1.79,"SSW","TEMPLE",31.0771,-97.3642,314626,9721852
201403,83416,504117,1,1.81,"SSW","TEMPLE",31.0768,-97.3641,314608,9721846
201403,83416,504118,1,1.78,"NNW","BELTON",31.0942,-97.4803,315652,9728818
201403,83416,504119,1,0,"N","BELTON",31.07,-97.47,314200,9728200
201403,83416,504120,1,0,"N","CELESTE",33.28,-96.2,3316800,9612000
201403,83416,504121,1,0,"N","MIDLOTHIAN",32.48,-96.98,3228800,9658800
201403,83416,504122,1,0,"N","BAILEY",33.43,-96.17,3325800,9610200
201403,83416,504123,1,0,"N","RED OAK",32.52,-96.8,3231200,9648000
201403,83416,504124,1,0,"N","RED OAK",32.52,-96.8,3231200,9648000
201403,83416,504125,1,0,"N","BEN ARNOLD",30.97,-96.97,3058200,9658200
201403,83416,504126,1,0,"N","BEN ARNOLD",30.97,-96.97,3058200,9658200
201403,83416,504127,1,0,"N","FERRIS",32.53,-96.67,3231800,9640200
201403,83416,504128,1,0,"N","FERRIS",32.53,-96.67,3231800,9640200
201403,83416,504129,1,3,"N","ATHENS",32.2434,-95.85,3214604,9551000
201403,83416,504130,1,2,"SE","HEARNE",30.8595,-96.5762,3051570,9634572
201403,83416,504131,1,0,"N","CALVERT",30.98,-96.65,3058800,9639000
201403,83416,504132,1,0,"N","EASTERLY",31.12,-96.38,317200,9622800
201403,83416,504133,1,3.81,"N","WEALTHY",31.0741,-96.1922,314446,9611532
201403,83416,504134,1,0,"N","MARQUEZ",31.23,-96.27,3113800,9616200
201403,83416,504135,1,4,"SW","DEPORT",33.4791,-95.3691,3328746,9522146
201403,83416,504136,1,3.66,"N","WEALTHY",31.0724,-96.1894,314344,9611364
201403,83416,504138,1,1,"S","DEPORT",33.5055,-95.32,3330330,9519200
201403,83416,506413,1,0,"N","CENTERVILLE",31.25,-95.98,3115000,9558800
201403,83416,506414,1,2.76,"S","CENTERVILLE",31.21,-95.98,3112600,9558800
201403,83416,508883,1,1.17,"ENE","KILLEEN MUNI ARPT",31.0842,-97.6609,315052,9739654
201403,83416,508884,1,1.79,"NNW","BELTON",31.0943,-97.4806,315658,9728836
201402,83419,504342,1,6.38,"WSW","DANVILLE WILSON ARPT",40.81,-91.43,4048600,9125800
201402,83419,504342,2,3.18,"SSW","DANVILLE WILSON ARPT",40.81,-91.35,4048600,9121000
201402,83419,504342,3,2.51,"ESE","SPRING GROVE",40.71,-91.11,4042600,916600
201402,83419,504342,4,5.27,"SSE","SPRING GROVE",40.66,-91.11,4039600,916600
201404,83431,503689,1,.27,"WNW","BOWLING GREEN",36.9819,-86.4342,3658914,8626052
201404,83431,503690,1,.89,"WNW","BOWLING GREEN",36.9839,-86.4453,3659034,8626718
201404,83431,503691,1,1.65,"W","BRISTOW",37.02,-86.4,371200,8624000
201404,83431,503692,1,2.6,"WSW","GIRKIN",37.05,-86.41,373000,8624600
201404,83431,503693,1,.69,"S","BARDSTOWN",37.81,-85.47,3748600,8528200
201402,83442,503722,1,0,"N","BULLFROG",37.5,-110.72,3730000,11043200
201402,83442,503723,1,0,"N","ST GEORGE",37.1,-113.58,376000,11334800
201402,83446,503746,1,2.84,"SSE","SAN JOSE",37.2944,-121.854,3717664,12151240
201402,83446,503746,2,3.04,"SSE","SAN JOSE",37.2924,-121.8514,3717544,12151084
201402,83446,503746,3,2.94,"SE","SAN JOSE",37.2955,-121.8488,3717730,12150928
201402,83446,503746,4,2.74,"SSE","SAN JOSE",37.2967,-121.8529,3717802,12151174
201402,83446,503748,1,2.65,"SE","SAN JOSE",37.3,-121.85,3718000,12151000
201402,83446,503748,2,2.56,"SSE","SAN JOSE",37.2989,-121.8549,3717934,12151294
201402,83446,503748,3,2.7,"SE","SAN JOSE",37.2979,-121.8521,3717874,12151126
201402,83446,503748,4,2.72,"SE","SAN JOSE",37.2988,-121.8498,3717928,12150988
201402,83446,503749,1,2.14,"NE","SAN FRANCISCO",37.77,-122.42,3746200,12225200
201402,83446,503749,2,2.27,"NE","SAN FRANCISCO",37.7703,-122.4172,3746218,12225032
201402,83446,503749,3,2.23,"NE","SAN FRANCISCO",37.7695,-122.4174,3746170,12225044
201402,83446,503749,4,2.13,"NE","SAN FRANCISCO",37.7693,-122.4195,3746158,12225170
201402,83446,503750,1,1.31,"NNW","CAMPBELL",37.3183,-121.9764,3719098,12158584
201402,83446,503750,2,1.23,"N","CAMPBELL",37.3177,-121.9731,3719062,12158386
201402,83446,503750,3,1.21,"N","CAMPBELL",37.3173,-121.9734,3719038,12158404
201402,83446,503750,4,1.27,"NNW","CAMPBELL",37.3178,-121.9762,3719068,12158572
201402,83446,503751,1,3.35,"WNW","SAN FRANCISCO",37.76,-122.51,3745600,12230600
201402,83446,503751,2,3.33,"WNW","SAN FRANCISCO",37.7601,-122.5097,3745606,12230582
201402,83446,503751,3,3.33,"WNW","SAN FRANCISCO",37.7597,-122.5096,3745582,12230576
201402,83446,503751,4,3.34,"WNW","SAN FRANCISCO",37.7597,-122.51,3745582,12230600
201402,83446,503752,1,.88,"E","MORGAN HILL",37.1307,-121.634,377842,12138040
201402,83446,503752,2,.78,"E","MORGAN HILL",37.1303,-121.6358,377818,12138148
201402,83446,503752,3,.91,"E","MORGAN HILL",37.1299,-121.6334,377794,12138004
201402,83446,503752,4,.91,"E","MORGAN HILL",37.1303,-121.6336,377818,12138016
201402,83446,503753,1,1.9,"SSE","(NUQ)MOFFETT FLD MTN",37.4036,-122.0702,3724216,1224212
201402,83446,503753,2,1.9,"SSE","(NUQ)MOFFETT FLD MTN",37.4035,-122.071,3724210,1224260
201402,83446,503753,3,1.94,"NW","MOUNTAIN VIEW",37.4024,-122.0713,3724144,1224278
201402,83446,503753,4,1.93,"NW","MOUNTAIN VIEW",37.403,-122.0701,3724180,1224206
201402,83446,503754,1,1.1,"W","WAYNE",37.38,-121.9,3722800,12154000
201402,83446,503754,2,1.04,"W","WAYNE",37.3799,-121.899,3722794,12153940
201402,83446,503754,3,1.02,"W","WAYNE",37.3795,-121.8986,3722770,12153916
201402,83446,503754,4,1.05,"W","WAYNE",37.3794,-121.8992,3722764,12153952
201402,83446,503755,1,1.49,"SSE","(NUQ)MOFFETT FLD MTN",37.41,-122.07,3724600,1224200
201402,83446,503755,2,1.4,"SSE","(NUQ)MOFFETT FLD MTN",37.4106,-122.0727,3724636,1224362
201402,83446,503755,3,1.43,"SSE","(NUQ)MOFFETT FLD MTN",37.4101,-122.0727,3724606,1224362
201402,83446,503755,4,1.53,"SSE","(NUQ)MOFFETT FLD MTN",37.4093,-122.0705,3724558,1224230
201402,83446,503756,1,1.53,"NE","OCEAN VIEW",37.736,-122.4106,3744160,12224636
201402,83446,503756,2,1.69,"NE","OCEAN VIEW",37.7343,-122.405,3744058,12224300
201402,83446,503756,3,1.6,"NE","OCEAN VIEW",37.7338,-122.4065,3744028,12224390
201402,83446,503756,4,1.4,"NE","OCEAN VIEW",37.7344,-122.4119,3744064,12224714
201402,83446,503757,1,1.17,"ENE","OLD GILROY",37.0072,-121.5108,37432,12130648
201402,83446,503757,2,1.05,"ENE","OLD GILROY",37.0071,-121.5132,37426,12130792
201402,83446,503757,3,.96,"NE","OLD GILROY",37.008,-121.5157,37480,12130942
201402,83446,503757,4,1.13,"NE","OLD GILROY",37.0101,-121.5139,37606,12130834
201402,83446,503758,1,.98,"ENE","MADRONE",37.1552,-121.6535,379312,12139210
201402,83446,503758,2,1.05,"ENE","MADRONE",37.154,-121.6517,379240,12139102
201402,83446,503758,3,.99,"ENE","MADRONE",37.1536,-121.6526,379216,12139156
201402,83446,503758,4,.95,"ENE","MADRONE",37.1548,-121.6538,379288,12139228
201402,83446,503759,1,1.77,"SW","AGNEW",37.33,-121.97,3719800,12158200
201402,83446,503759,2,1.64,"SW","AGNEW",37.3304,-121.9667,3719824,12158002
201402,83446,503759,3,1.69,"SW","AGNEW",37.3296,-121.9672,3719776,12158032
201402,83446,503759,4,1.73,"SW","AGNEW",37.3296,-121.9682,3719776,12158092
201402,83446,503760,1,.55,"NE","SAN MARTIN",37.0855,-121.6127,375130,12136762
201402,83446,503760,2,.76,"NE","SAN MARTIN",37.0865,-121.6089,375190,12136534
201402,83446,503760,3,.73,"ENE","SAN MARTIN",37.0836,-121.6075,375016,12136450
201402,83446,503760,4,.57,"ENE","SAN MARTIN",37.0842,-121.6112,375052,12136672
201402,83446,503761,1,2.6,"WNW","COYOTE",37.24,-121.77,3714400,12146200
201402,83446,503761,2,2.89,"NW","COYOTE",37.2454,-121.7718,3714724,12146308
201402,83446,503761,3,2.53,"NW","COYOTE",37.2424,-121.7664,3714544,12145984
201402,83446,503761,4,2.42,"NW","COYOTE",37.2396,-121.7664,3714376,12145984
201402,83446,503762,1,2.8,"WSW","LAKEVILLE",38.19,-122.6,3811400,12236000
201402,83446,503762,2,2.81,"WSW","LAKEVILLE",38.1889,-122.5998,3811334,12235988
201402,83446,503762,3,2.95,"WSW","LAKEVILLE",38.1884,-122.6023,3811304,12236138
201402,83446,503762,4,2.89,"WSW","LAKEVILLE",38.1897,-122.6016,3811382,12236096
201402,82869,504046,7,3.71,"SSW","HEMAN",39.9174,-89.1439,3955044,898634
201402,82869,504051,1,4.51,"WNW","PLEASANT PLAINS",39.9021,-89.994,3954126,8959640
201402,82869,504051,2,1.49,"SW","CANTRALL",39.9162,-89.7017,3954972,8942102
201402,82869,504051,3,3.24,"NNW","CANTRALL",39.9749,-89.6974,3958494,8941844
201402,82869,504051,4,2.36,"NW","WILLIAMSVILLE",39.9762,-89.5787,3958572,8934722
201402,82869,504051,5,8.38,"ENE","LANESVILLE",39.9153,-89.2168,3954918,8913008
201402,82869,504051,6,7.39,"ESE","LANESVILLE",39.8156,-89.2182,3948936,8913092
201402,82869,504051,7,1.69,"SE","BUCKHART",39.7351,-89.4248,3944106,8925488
201402,82869,504051,8,3.14,"WNW","PROUTY",39.6882,-89.9741,3941292,8958446
201402,82869,504052,1,3.22,"NNW","LAKE CITY",39.792,-88.7462,3947520,8844772
201402,82869,504052,2,5.77,"NNE","FAIRBANKS",39.791,-88.4728,3947460,8828368
201402,82869,504052,3,3.2,"SE","CADWELL",39.6511,-88.473,3939066,8828380
201402,82869,504052,4,4.41,"W","BETHANY",39.6525,-88.8128,3939150,8848768
201402,82869,504052,5,1.62,"NNE","DALTON CITY",39.7407,-88.7858,3944442,8847148
201402,82869,504053,1,4.69,"N","OCONEE",39.3479,-89.1174,3920874,897044
201402,82869,504053,2,2.07,"NW","CLARKSBURG",39.3478,-88.7812,3920868,8846872
201402,82869,504053,3,1.98,"E","HOLLIDAY",39.216,-88.7834,3912960,8847004
201402,82869,504053,4,.99,"SSE","HANSON",39.2175,-89.1211,3913050,897266
201402,82869,504054,1,3.06,"WNW","RANKIN",40.4848,-87.9349,4029088,8756094
201402,82869,504054,2,3.03,"ENE","CHENEYVILLE",40.4887,-87.5279,4029322,8731674
201402,82869,504054,3,3.02,"NE","MEEKS",40.0249,-87.533,401494,8731980
201402,82869,504054,4,1.49,"SSW","ALLERTON ARPT",39.8792,-87.9375,3952752,8756250
201402,82869,504054,5,2.6,"NW","HOPE",40.2252,-87.9366,4013512,8756196
201403,82871,499439,1,0,"N","PACIFIC",47.27,-122.25,4716200,12215000
201403,82871,499439,2,1,"N","PACIFIC",47.2845,-122.25,4717070,12215000
201403,82871,499439,3,2,"NNW","PACIFIC",47.2967,-122.2663,4717802,12215978
201403,82871,499439,4,.5,"WSW","PACIFIC",47.2672,-122.2599,4716032,12215594
201403,82876,499458,1,1.43,"ESE","HONOKOHAU",21.0154,-156.5984,21924,15635904
201403,82876,499458,2,.56,"NW","LAUNIUPOKO",20.8551,-156.6568,2051306,15639408
201403,82876,499459,1,1.98,"NE","KEAWAKAPU",20.7228,-156.4316,2043368,15625896
201403,82876,499459,2,2.1,"NW","HAMOA",20.7447,-155.999,2044682,15559940
201403,82876,499460,1,2.84,"WNW","WAIANAPANAPA SP",20.7966,-156.0402,2047796,1562412
201403,82876,499460,2,.91,"N","KAUPO",20.6431,-156.1198,2038586,1567188
201403,82876,499461,1,3.74,"NW","AKAKA FALLS ST PARK",19.8912,-155.1874,1953472,15511244
201403,82876,499461,2,5.73,"W","KALAPANA",19.3358,-155.0665,1920148,1553990
201403,82876,499462,1,2.28,"NNW","ANAHOLA",22.1513,-159.3114,229078,15918684
201403,82876,499462,2,7,"W","WAILUA HOMESTEADS",22.066,-159.4892,223960,15929352
201403,82876,499463,1,.46,"SSE","WAHIAWA",21.4942,-158.0164,2129652,158984
201403,82876,499463,2,.55,"SW","SAINT LOUIS HEIGHTS",21.2946,-157.8062,2117676,15748372
201402,82884,500359,1,.27,"SSE","MULLBERRY",39.7263,-121.7785,3943578,12146710
201402,82884,500359,2,.14,"SE","MULLBERRY",39.7284,-121.7785,3943704,12146710
201402,82884,500359,3,.22,"ESE","MULLBERRY",39.7286,-121.7764,3943716,12146584
201402,82884,500359,4,.32,"SE","MULLBERRY",39.7265,-121.7762,3943590,12146572
201404,82889,509909,1,.47,"ENE","EWANSVILLE",39.9826,-74.7218,3958956,7443308
201404,82889,509909,2,.37,"E","PEMBERTON ARPT",39.9799,-74.693,3958794,7441580
201404,82889,509909,3,1.03,"N","NEW LISBON",39.9649,-74.6504,3957894,7439024
201404,82889,509909,4,.72,"NW","NEW LISBON",39.9574,-74.6597,3957444,7439582
201404,82889,509909,5,.31,"W","SMITHVILLE",39.9804,-74.7559,3958824,7445354
201404,82889,509909,6,.57,"NNE","SMITHVILLE",39.9881,-74.7478,3959286,7444868
201404,82889,509910,1,.66,"S","BROTMANVILLE",39.5104,-75.08,3930624,754800
201404,82889,509910,2,.05,"W","NORMA",39.4999,-75.081,3929994,754860
201404,82889,509910,3,.68,"S","NORMA",39.4903,-75.0775,3929418,754650
201404,82889,509910,4,1.01,"S","NORMA",39.4855,-75.0778,3929130,754668
201404,82889,509910,5,1.11,"SSE","NORMA",39.4861,-75.0696,3929166,754176
201404,82889,509910,6,.4,"ESE","NORMA",39.497,-75.0735,3929820,754410
201404,82889,509910,7,.71,"SSE","BROTMANVILLE",39.5105,-75.0751,3930630,754506
201404,82889,509913,1,1.73,"WSW","VINELAND ARPT",39.5104,-75.08,3930624,754800
201404,82889,509913,2,2.16,"SW","VINELAND ARPT",39.4999,-75.081,3929994,754860
201404,82889,509913,3,2.52,"SW","VINELAND ARPT",39.4903,-75.0775,3929418,754650
201404,82889,509913,4,2.58,"W","VINELAND",39.4855,-75.0778,3929130,754668
201404,82889,509913,5,2.18,"WNW","VINELAND",39.4881,-75.0696,3929286,754176
201404,82889,509913,6,2.02,"SW","VINELAND ARPT",39.497,-75.0735,3929820,754410
201404,82889,509913,7,1.49,"WSW","VINELAND ARPT",39.5105,-75.0751,3930630,754506
201404,82889,509914,1,1.06,"S","GRIGGSTOWN",40.4347,-74.6197,4026082,7437182
201404,82889,509914,2,.74,"S","GRIGGSTOWN",40.4394,-74.6188,4026364,7437128
201404,82889,509914,3,.52,"SSE","GRIGGSTOWN",40.4429,-74.6166,4026574,7436996
201404,82889,509914,4,.65,"ESE","GRIGGSTOWN",40.4475,-74.6082,4026850,7436492
201404,82889,509914,5,.91,"E","GRIGGSTOWN",40.4496,-74.6027,4026976,7436162
201404,82889,509914,6,1.09,"E","GRIGGSTOWN",40.4472,-74.5996,4026832,7435976
201404,82889,509914,7,1.06,"SSE","GRIGGSTOWN",40.4353,-74.6144,4026118,7436864
201404,82889,509914,8,1.16,"SSE","GRIGGSTOWN",40.4337,-74.6149,4026022,7436894
201404,82892,499698,1,2.07,"N","LONE ELM",38.1097,-95.2549,386582,9515294
201404,82892,499698,2,2.8,"NE","LONE ELM",38.1108,-95.2165,386648,9512990
201404,82892,499698,3,3.83,"SSE","LONE ELM",38.0313,-95.2165,381878,9512990
201404,82892,499698,4,3.42,"S","LONE ELM",38.0313,-95.2611,381878,9515666
201404,82892,499699,1,6.53,"W","COLONY",38.07,-95.49,384200,9529400
201404,82892,499699,2,4.35,"W","COLONY",38.0697,-95.4499,384182,9526994
201404,82892,499699,3,4.5,"WNW","COLONY",38.0913,-95.4482,385478,9526892
201404,82892,499699,4,6.17,"S","WESTPHALIA",38.0909,-95.4911,385454,9529466
201404,82892,499700,1,0,"N","JUNCTION CITY",39.03,-96.83,391800,9649800
201404,82892,499701,1,.54,"W","GARNETT",38.28,-95.24,3816800,9514400
201404,82892,499702,1,0,"N","COLONY",38.07,-95.37,384200,9522200
201404,82892,499703,1,3.54,"ENE","WELDA",38.19,-95.24,3811400,9514400
201404,82892,499704,1,2.58,"ESE","WELDA",38.15,-95.26,389000,9515600
201404,82892,499705,1,0,"N","RICHMOND",38.4,-95.25,3824000,9515000
201404,82892,499706,1,0,"N","RICHMOND",38.4,-95.25,3824000,9515000
201404,82892,499707,1,1.76,"ENE","PRINCETON",38.49,-95.24,3829400,9514400
201404,82892,499708,1,2.16,"W","RANTOUL ARPT",38.53,-95.14,3831800,958400
201404,82892,499709,1,1.38,"S","KINCAID",38.06,-95.15,383600,959000
201404,82892,499710,1,.54,"W","RANTOUL",38.55,-95.11,3833000,956600
201404,82892,499711,1,0,"N","RANTOUL",38.55,-95.1,3833000,956000
201404,82892,499712,1,2.28,"WSW","KINCAID",38.07,-95.19,384200,9511400
201404,82892,499713,1,.54,"E","LONE ELM",38.08,-95.24,384800,9514400
201404,82892,499714,1,2.15,"W","HOLLAND",38.77,-97.32,3846200,9719200
201404,82892,499715,1,4.25,"NW","DILLON",38.74,-97.21,3844400,9712600
201404,82892,499716,1,4.02,"ENE","HOLLAND",38.79,-97.21,3847400,9712600
201404,82892,499717,1,2.07,"S","OTTAWA",38.59,-95.27,3835400,9516200
201404,82892,499718,1,0,"N","OTTAWA",38.62,-95.27,3837200,9516200
201404,82892,499719,1,0,"N","OTTAWA",38.62,-95.27,3837200,9516200
201404,82892,499720,1,2.34,"NNW","NAVARRE",38.83,-97.12,3849800,977200
201404,82892,499721,1,4.3,"ESE","WORDEN",38.75,-95.26,3845000,9515600
201404,82892,499722,1,4.3,"ESE","WORDEN",38.75,-95.26,3845000,9515600
201404,82892,499723,1,2.34,"NNW","LE LOUP",38.73,-95.17,3843800,9510200
201404,82892,499724,1,.54,"E","ABILENE",38.92,-97.21,3855200,9712600
201403,83125,501445,1,1.37,"SE","NEWBURGH",37.938,-87.4,3756280,8724000
201403,83125,501445,2,3,"SW","DAYVILLE",37.9221,-87.3621,3755326,8721726
201403,83125,501445,3,2.66,"SW","DAYVILLE",37.9282,-87.3604,3755692,8721624
201403,83125,501445,4,1.52,"ESE","NEWBURGH",37.941,-87.3945,3756460,8723670
201403,83125,501447,1,.3,"SW","HOVEY",37.8969,-87.9339,3753814,8756034
201403,83125,501447,2,.41,"SSE","HOVEY",37.8944,-87.9277,3753664,8755662
201403,83125,501447,3,.75,"SSW","MT VERNON",37.9204,-87.9064,3755224,8754384
201403,83125,501447,4,.65,"SW","MT VERNON",37.9235,-87.9087,3755410,8754522
201403,83125,501448,1,3.82,"NE","PETERSBURG",38.5365,-87.2268,3832190,8713608
201403,83125,501448,2,.58,"NNW","PETERSBURG",38.5082,-87.2823,3830492,8716938
201403,83125,501448,3,.88,"NNW","PETERSBURG",38.5119,-87.2857,3830714,8717142
201403,83125,501448,4,3.43,"NNE","PETERSBURG",38.5422,-87.2466,3832532,8714796
201403,83125,501449,1,1.23,"N","HAZLETON",38.4978,-87.5307,3829868,8731842
201403,83125,501449,2,.97,"NNW","HAZLETON",38.4923,-87.5387,3829538,8732322
201402,81892,491830,1,2.15,"NNE","DRAWDY",31.63,-81.92,3137800,8155200
201402,81892,491831,1,15.56,"W","PAXTON",30.82,-82.34,3049200,8220400
201402,81892,491832,1,2.97,"W","STATENVILLE",30.7,-83.08,3042000,834800
201402,81892,491833,1,.69,"N","DOUGLAS",31.51,-82.85,3130600,8251000
201402,81892,491834,1,.91,"SW","COLESBURG",30.91,-81.71,3054600,8142600
201402,81893,491835,1,2.5,"ENE","FLORAHOME",29.74,-81.84,2944400,8150400
201402,81893,491836,1,1.92,"WSW","GLIMPSE OF GLORY",29.91,-81.41,2954600,8124600
201402,81893,491837,1,1.8,"W","GLIMPSE OF GLORY",29.92,-81.41,2955200,8124600
201402,81893,491839,1,2.5,"ENE","FLORAHOME",29.74,-81.84,2944400,8150400
201402,81893,491840,1,3.57,"SSW","CODYS CORNER",29.2905,-81.3272,2917430,8119632
201402,81894,491842,1,0,"N","FERNANDINA NOS",30.67,-81.47,3040200,8128200
201402,81895,491843,1,2.07,"N","DAYVILLE",29.66,-82.38,2939600,8222800
201402,81895,491844,1,1.39,"ENE","LAKE DISSTON",29.3,-81.37,2918000,8122200
201403,82030,493357,2,8.04,"S","CLEARWATER BEACH",27.865,-82.85,2751900,8251000
201403,82030,493360,1,8.81,"NNW","OLD TAMPA BAY",27.973,-82.618,2758380,8237080
201403,82030,493360,2,9.24,"N","OLD TAMPA BAY",27.982,-82.604,2758920,8236240
201403,82030,494572,1,9.76,"NW","OLD TAMPA BAY",27.964,-82.6744,2757840,8240464
201403,82030,496410,1,6.44,"WNW","SAN CARLOS BAY",26.452,-81.9779,2627120,8158674
201401,82036,495384,1,3.54,"NW","CONSTITUTION",33.71,-84.4,3342600,8424000
201401,82036,495384,2,2.15,"SSW","VISTA GROVE",33.75,-84.36,3345000,8421600
201401,82036,495384,3,1.8,"SW","PANTHERSVILLE",33.68,-84.29,3340800,8417400
201401,82036,495384,4,.57,"W","CONSTITUTION",33.68,-84.36,3340800,8421600
201401,82036,495389,1,.9,"SW","DORAVILLE",33.89,-84.29,3353400,8417400
201401,82036,495389,2,1.72,"W","TUCKER",33.85,-84.25,3351000,8415000
201401,82036,495389,3,.69,"N","VISTA GROVE",33.79,-84.35,3347400,8421000
201401,82036,495389,4,2.21,"SW","DRUID HILLS",33.85,-84.38,3351000,8422800
201401,82036,496324,1,0,"N","VININGS",33.87,-84.47,3352200,8428200
201401,82036,496325,1,1.34,"WSW","COUNTY LINE",34.02,-83.8,341200,8348000
201401,82036,496326,1,.9,"NW","WRENS",33.21,-82.39,3312600,8223400
201401,82036,496327,1,.58,"W","SANDERSVILLE",32.98,-82.81,3258800,8248600
201401,82036,496328,1,.69,"S","IRWINTON",32.81,-83.17,3248600,8310200
201401,82036,496328,2,2.61,"WSW","TOOMSBORO",32.8098,-83.1179,3248588,837074
201401,82036,496329,1,1.55,"W","FITZPATRICK",32.7515,-83.4467,3245090,8326802
201401,82036,496329,2,4.05,"SE","JEFFERSONVILLE",32.6324,-83.3093,3237944,8318558
201401,82036,496330,1,.58,"W","KATHLEEN",32.5,-83.61,3230000,8336600
201401,82036,496331,1,0,"N","KNOXVILLE",32.72,-84,3243200,8400
201401,82036,496332,1,1.35,"WNW","ST CHARLES",33.28,-84.8,3316800,8448000
201401,82036,496333,1,1.79,"NE","UVENA",34.45,-83.4,3427000,8324000
201401,82036,496334,1,3.25,"SSE","BIRMINGHAM",34.13,-84.3,347800,8418000
201401,82036,496335,1,.74,"ESE","GAINESVILLE",34.2947,-83.8188,3417682,8349128
201401,82036,496335,2,1.84,"WNW","GILLSVILLE",34.3094,-83.6602,3418564,8339612
201401,82036,496337,1,.9,"NE","HONEY CREEK",33.61,-84.04,3336600,842400
201401,82036,496338,1,.65,"NNE","FLOWERY BRANCH",34.1891,-83.9273,3411346,8355638
201401,82036,496338,2,1.33,"WNW","WESTSIDE",34.29,-83.87,3417400,8352200
201401,82036,496339,1,3.2,"WNW","GLENLOCH",33.42,-85.13,3325200,857800
201401,82036,496340,1,1.38,"N","OAK GROVE",34.1,-84.62,346000,8437200
201401,82036,496341,1,1.65,"N","WOODSTOCK",34.1237,-84.5178,347422,8431068
201401,82036,496341,2,0,"N","HICKORY FLAT",34.18,-84.42,3410800,8425200
201401,82036,496342,1,.69,"N","CEDARTOWN",34.03,-85.25,341800,8515000
201401,82036,496343,1,1.51,"NE","WALESKA",34.3328,-84.5286,3419968,8431716
201401,82036,496343,2,3.97,"WNW","CANTON CHEROKEE ARPT",34.3476,-84.4811,3420856,8428866
201401,82036,496344,1,0,"N","CARTERSVILLE",34.17,-84.8,3410200,8448000
201401,82036,496345,1,0,"N","DAWSONVILLE",34.42,-84.12,3425200,847200
201401,82036,496347,1,.73,"SW","FYTVILLE MCCOMBS ARP",33.373,-84.4794,3322380,8428764
201402,82041,501837,1,0,"N","MARIETTA",33.95,-84.55,3357000,8433000
201402,82041,501838,1,.58,"E","BLOOMFIELD",32.83,-83.64,3249800,8338400
201402,82041,501841,1,1.85,"ESE","MARIETTA AFS",33.89,-84.57,3353400,8434200
201402,82041,501841,2,1.86,"WSW","MT BETHEL",33.9566,-84.4481,3357396,8426886
201402,82041,501848,1,1.8,"SW","DACULA",33.96,-83.92,3357600,8355200
201402,82041,501852,1,2.66,"WNW","FLAT BRANCH",34.79,-84.52,3447400,8431200
201402,82041,501856,1,.57,"E","ROSEMONT PARK",34.23,-85.17,3413800,8510200
201402,82041,501856,2,3,"SE","ROME",34.2193,-85.1429,3413158,858574
201402,82041,501857,1,.69,"N","HAWKINS",34.71,-85.28,3442600,8516800
201402,82041,501858,1,.57,"E","RINGGOLD",34.92,-85.11,3455200,856600
201402,82041,501860,1,.69,"N","RISING FAWN",34.76,-85.52,3445600,8531200
201402,82041,501863,1,.57,"W","TRENTON",34.87,-85.51,3452200,8530600
201402,82041,501873,1,1.91,"S","SPANN",32.6424,-82.7477,3238544,8244862
201402,82041,501873,2,3.15,"E","SPANN",32.6659,-82.6961,3239954,8241766
201402,82041,501874,1,.69,"N","HAMPTON",33.39,-84.28,3323400,8416800
201402,82041,501876,1,.41,"NE","DUBLIN MUNI ARPT",32.5745,-82.9754,3234470,8258524
201402,82041,501876,2,1.55,"ENE","LOVETT",32.6424,-82.7477,3238544,8244862
201401,82054,493451,1,3.27,"NNW","MILEY",32.99,-81.06,3259400,813600
201401,82054,493452,1,1.35,"ENE","MOSELLE",32.98,-81,3258800,8100
201401,82054,493454,1,1.87,"ESE","BELLS XRDS",32.97,-80.82,3258200,8049200
201401,82054,493455,1,4.04,"WNW","GROVER",33.13,-80.64,337800,8038400
201401,82054,493457,1,1.5,"NNW","JONESVILLE",32.75,-80.83,3245000,8049800
201401,82054,493458,1,.9,"NW","ROUND O",32.94,-80.54,3256400,8032400
201401,82054,493459,1,.58,"E","LIMEHOUSE",32.22,-81.06,3213200,813600
201401,82055,493461,1,5.37,"SSE","ALINE",32.3,-82.13,3218000,827800
201401,82055,493462,1,1.81,"NW","BAYVIEW",31.72,-81.75,3143200,8145000
201401,82055,493463,1,1.36,"WNW","RICEBORO",31.74,-81.45,3144400,8127000
201401,82055,493464,1,2.24,"SE","MIDWAY",31.78,-81.4,3146800,8124000
201401,82055,493465,1,2.15,"NNW","ELLABELL",32.15,-81.49,329000,8129400
201401,82055,493466,1,1.76,"W","BURNSIDE",31.95,-81.15,3157000,819000
201401,82059,493468,1,.9,"SE","SUMMERVILLE MEML ARP",33.04,-80.21,332400,8012600
201401,82059,493469,1,1.5,"SSE","MT PLEASANT",32.76,-79.86,3245600,7951600
